id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,cluster hierarchical complete,cluster hierarchical average,cluster hierarchical single
36089470742,22297671@N03,45.761602,4.828984,,Lyon-2017-07-29-040-TheWeightOfOneself,24,12,29,7,2017,5,4,0
8730383321,32215553@N02,45.741172,4.81832,"france,lyon,rhône,confluence,centrecommercial,rhônealpes",Lyon - Confluence,10,22,28,7,2012,5,4,0
14563944646,123834818@N02,45.786881,4.854272,"rhône,viaduc,agc,76500,x76500,ter,lyon,sncf,x76531,x76532,x76775,x76776,x76773,x76774,train,bahn",AGC sur le viaduc de Saint-Clair,22,11,6,7,2014,5,4,0
27241484956,136607346@N03,45.762411,4.821764,"france,35mm,nikon,lyon,rhône,f18,nuit,fourvière,saone,3518,d5300",Basilique de Fourvière - Lyon,34,0,22,5,2016,5,4,0
8658582922,25392237@N06,45.769666,4.830333,"villedelyon,lyoncity,22032013",Photo 943,42,17,22,3,2013,5,4,0
34806326460,113391938@N03,45.784919,4.855083,,,15,19,8,6,2017,5,4,0
6173997494,34879782@N00,45.731344,4.734613,,IMG18383.jpg,37,19,2,7,2011,4,1,1
48284525512,20425047@N00,45.76363,4.839672,,MVIMG_20190714_164739,47,16,14,7,2019,5,4,0
42068489052,38107537@N03,45.751498,4.823212,"lyon,borgonha,frança","Lyon – Borgonha, França",0,0,1,2,1991,5,4,0
10383192623,83294602@N03,45.763593,4.827482,"lyon,vieux,traboule",IMG_8697,30,16,19,10,2013,5,4,0
6363945119,65650667@N07,45.762343,4.857115,"art,architecture,lyon,grd3,grdiii",Lyon Part-Dieu,47,15,19,11,2011,5,4,0
21390731923,124810342@N04,45.811388,4.968333,"france,lac,animaux,fr,miribel,oiseau,étang,rhone,ain,rhônealpes,ornithologie,jonage",Héron cendré (Ardea cinerea),23,10,3,10,2015,3,0,2
19355674966,24271543@N03,45.741322,4.816775,"france,lyon,rhône,69,est,rhônealpes,photogeorges","Lyon, Rhône",10,16,30,6,2015,5,4,0
9837486364,78627699@N00,45.763002,4.832589,france,IMG_3478,20,18,28,6,2013,5,4,0
16156255979,95921949@N04,45.768197,4.829286,,Place Rambaud à Lyon,20,17,22,1,2015,5,4,0
40915937113,128576257@N08,45.758116,4.884797,,IMG_4293,32,16,4,9,2016,5,4,0
26122718380,45018599@N05,45.769752,4.830533,"france,concert,lyon,live,fr,musique,0envracaclasser,auvergnerhônealpes,lestantansflingueurs,lagrooverie",Les Tantans Flingueurs,13,20,8,4,2016,5,4,0
6741933695,24172276@N02,45.685777,4.784798,"pi,trax,vallat,maël",les portes sanglantes,51,23,21,1,2012,2,1,3
38227756836,113391938@N03,45.746669,4.824216,,,29,10,9,11,2017,5,4,0
9133971384,29580779@N04,45.772191,4.879358,"france,rhône,spectacle,villeurbanne,rhônealpes,pointdefuite,artsdelarue,adhok,lesinvites",Point de fuite (23),7,23,20,6,2013,5,4,0
7233644702,42456491@N04,45.767726,4.836533,,Plus haut encore ?,52,14,12,5,2012,5,4,0
42614412431,154886373@N08,45.762146,4.82303,"vistas,paisajeurbano,urbanplanning,urbanismo,urbanlandscape,ciudad,city,geografíaurbana,urbano,turismo,vegetación,geografíafísica,relieve,orografía,erosión,hidrología,urbangeography,urban,townplanning,tourism,vegetation,physicalgeography,relief,orography,erosion,hydrology,infraestructura,infrastructure,lyon,francia",Vistas desde Fourvière. Lyon (Francia),42,14,13,4,2016,5,4,0
10222780605,105095654@N05,45.759399,4.828969,"lyon,flickrandroidapp:filter=flamingo",BON WEEK-END <3,10,3,12,10,2013,5,4,0
30420562955,144839220@N07,45.762397,4.825791,,IMG_4086,25,13,17,6,2016,5,4,0
48121315761,68256211@N06,45.739212,4.814264,"ludtz,leica,leitz,leicamtyp240,m240,teleelmarit90|28,leitzcanada,lyon,télémètre,télémétrique,rangefinder,69,rhône,rhônealpes,guillotière,summer,eté,confluence,architecture,orange",Orange,52,15,23,6,2019,5,4,0
27840666563,65253200@N03,45.762596,4.829337,"france,lyon,rhônealpes,eyefi",IMG_5767.JPG,37,9,20,7,2016,5,4,0
6166033466,40936370@N00,45.837448,4.826248,"portrait,streetart,france,art,mystery,museum,painting,photography,photo,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,explosion,taz,eros,container,identity,event,vision,freemasonry,emergence,hallucination,identité,ddc,sanctuary,mystic,apparition,cyberpunk,landart,manifestation,pmd,alchemy,modernsculpture,prophecy,999,endoftheworld,epiphany,éclosion,curator,psychosis,evenement,dadaisme,theophany,épiphanie,nutriscoetextinguo,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,psychose,lukaszpira,abodeofchaos,facteurcheval,palaisideal,onirisme,postapocalyptique,maisondartiste,artistshouses,090909,actingperformance,borderlinebiennale,gesamtkuntwerk,lespritdelasalamandre,noprogramnopressnomoney,survivetheapocalypse,servergroup,bodyhacktivism,photokaos",Photokaos - Thème : L'Histoire de l'Oeil - Borderline Biennale 2011 Image_00010,46,12,20,9,2011,0,3,0
37276720465,45018599@N05,45.723794,4.832155,"top14,louubb,loveubb,0envracaclasser,20172018,accréditation,bordeaux,gerland,j04,lou,lyon,matmut,ubb,rugby",TOP14 J04 LOU UBB,39,18,16,9,2017,5,4,0
16776381672,101490213@N04,45.772679,4.82921,"street,city,urban,blackandwhite,bw,white,black,france,monochrome,town,blackwhite,europe,lyon,noiretblanc,streetphotography,rhône,nb,69,rue,ville,rhone,urbanlife,croixrousse,rhonealpes,photoderue,rhônealpes,scenederue,blackwhitephotos,photosderue,scenesderue,urbanlifecandid",Lyon - Les pentes de La Croix Rousse - Montée Lieutenant Allouche,15,16,31,1,2015,5,4,0
13712300334,122495774@N05,45.785174,4.857419,"uploaded:by=flickrmobile,flickriosapp:filter=nofilter",Irish celtic,5,22,3,12,2013,5,4,0
6139528659,40936370@N00,45.837448,4.826248,"portrait,sculpture,france,mystery,museum,painting,ruins,jung,symbol,contemporaryart,secret,apocalypse,greatwork,freemasonry,ddc,sanctuary,alchemy,prophecy,999,vanitas,alchimia,alchemist,sanctuaire,paulocoelho,magnumopus,graal,gnosticism,dondedieu,materiaprima,nicolasflamel,artprice,salamanderspirit,organmuseum,saintromainaumontdor,andrébreton,demeureduchaos,thierryehrmann,alkimia,finis,alchemical,rubedo,prophétie,abodeofchaos,loeuvreaunoir,grandoeuvre,alchemicalsymbol,francmaconnerie,citrinitas,fulcanelli,philosopherstone,albertlegrand,oswaldwirth,lespritdelasalamandre,nigredoalbedo,corpusjabirianum,alchimiespéculative,lemystèredescathédrales,lesdemeuresphilosophales,eugènecanseliet,latourbedesphilosophes,spagyrie,basilevalentin,rosariusphilosophorum,historyofalchemy,nucleartransmutation,khemeia,voiesèche,voiehumide,liberparagranum,artroyal,donumdei,sentinellesalchimiques,thealchemicalsentinels",Birth of the mysterious Alchemical Sentinels / Naissance de mystérieuses Sentinelles Alchimiques  DDC_7365,0,17,8,9,2011,0,3,0
32654156530,149618026@N05,45.78492,4.855495,"muséeartcontemporain,lyon,exposition,rhone,jeanfabre,punaise,clous",Jean Fabre - L'homme à la punaise,27,13,25,11,2016,5,4,0
13584355413,29248605@N07,45.763196,4.83093,"lyon,quai,fleuve,saône,primatialesaintjean","Vue sur la Saône et le quai Romain Rolland, Lyon",44,12,13,3,2014,5,4,0
16078116415,25602037@N08,45.760322,4.835486,"night,lyon,des,fête,république,lumières,ligths",Lightsabers,50,19,6,12,2014,5,4,0
47514387821,17505943@N00,45.760515,4.833357,"lyon,france,night,plaza,fountain",Place de Jacobins,35,13,11,12,2018,5,4,0
28429774019,113391938@N03,45.783591,4.852186,,,31,15,11,2,2018,5,4,0
29580490824,44856392@N03,45.74243,4.817429,"digikam,digikamusers,linux,ubuntu,opensource,freesoftware,lyon,lugdunum,nuit,night,notte,nacht","Feelin' tipsy, Lyon Confluence...",4,0,8,10,2016,5,4,0
5888265972,46060556@N06,45.756138,4.8404,"bw,white,black,france,building,architecture,canon,blackwhite,lyon,september,sw,2010,eos450d",Light and Shadow II :: BW,30,10,10,9,2010,5,4,0
5660925399,54567715@N07,45.755906,4.839541,"portrait,bw,bike,photoshop,wow,photography,photo,nikon,bmx,freestyle,lyon,noiretblanc,picture,bikes,bowl,nb,photograph,rodrigues,fotografia,stumble,photographe,d90,guillotière,cs5,freestylebmx,waow,wwwstumbleuponcom,paulrodrigues,freestylebikes,rodriguespaul,stumbleup",Guillaume,19,19,24,4,2011,5,4,0
17119192202,76061382@N06,45.780679,4.872624,"japantouch,eljlyon",Les ateliers Calligraphie de L' #ELJLyon a la #JapanTouch,28,10,12,4,2015,5,4,0
8658634548,25392237@N06,45.744833,4.815833,"confluence,villedelyon,lyoncity,22032013,quartierdelaconfuence",Photo 1068,1,12,23,3,2013,5,4,0
44770313812,91124353@N05,45.756022,4.835508,"lyon,france,francia,europe,europa,city,ciudad",Lyon (France),39,16,14,9,2018,5,4,0
8291581132,27935720@N00,45.764666,4.830833,"uploaded:by=flickrmobile,flickriosapp:filter=nofilter",Lyon at night,58,21,30,10,2012,5,4,0
28349674386,32799292@N00,45.760158,4.838018,"france,lyon",LYJ 145,20,16,10,7,2016,5,4,0
4158256812,40936370@N00,45.837448,4.826248,"portrait,sculpture,france,mystery,museum,painting,ruins,jung,symbol,contemporaryart,secret,apocalypse,greatwork,freemasonry,ddc,sanctuary,alchemy,prophecy,999,vanitas,revelation,alchimia,alchemist,sanctuaire,paulocoelho,magnumopus,graal,gnosticism,dondedieu,materiaprima,nicolasflamel,artprice,salamanderspirit,organmuseum,saintromainaumontdor,andrébreton,demeureduchaos,thierryehrmann,alkimia,finis,alchemical,rubedo,prophétie,abodeofchaos,loeuvreaunoir,facteurcheval,palaisideal,grandoeuvre,alchemicalsymbol,francmaconnerie,citrinitas,fulcanelli,philosopherstone,albertlegrand,oswaldwirth,lespritdelasalamandre,nigredoalbedo,corpusjabirianum,alchimiespéculative,lemystèredescathédrales,lesdemeuresphilosophales,eugènecanseliet,latourbedesphilosophes,spagyrie,basilevalentin,rosariusphilosophorum,historyofalchemy,nucleartransmutation,khemeia,voiesèche,voiehumide,liberparagranum,artroyal,donumdei",Alchemy LIV - Alchimie P1020254_1,11,17,4,12,2009,0,3,0
27847322816,64371882@N05,45.754348,4.834303,"square,squareformat,juno,iphoneography,instagramapp,uploaded:by=instagram",upload,20,21,24,6,2016,5,4,0
33568531162,113391938@N03,45.759888,4.856472,,,39,20,29,3,2017,5,4,0
4390292684,40936370@N00,45.837545,4.82613,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,fire,graffiti,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,bolas,peinture,eros,container,freemasonry,anarchy,artbrut,ddc,sanctuary,worldwar,mystic,feu,cyberpunk,landart,devastation,alchemy,modernsculpture,prophecy,999,vanitas,revelation,endoftheworld,sanctuaire,postapocalyptic,dadaisme,vulcain,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,postapocalyptique,visionaryarchitecture,maisondartiste,artistshouses,actingperformance,sculpturemoderne,francmaconnerie,gesamtkuntwerk,lemondedefelix,groupeserveur,lespritdelasalamandre,servergroup",Vulcain ou le monde de Felix _DDC4751,39,0,25,2,2010,0,3,0
4405140758,41709449@N00,45.745709,4.868981,"lyon,lumière,musée,institut",IMG_6828,22,11,28,2,2010,5,4,0
12036485015,107735426@N07,45.717944,4.893802,,DSC03226,11,12,24,7,2013,1,4,0
9239065170,29580779@N04,45.781791,4.862638,"show,france,rhône,graceland,spettacolo,spectacle,villeurbanne,streetarts,rhônealpes,artsdelarue,lesinvites,artidistrada,ciebélébélé,spectaclesartsdelarue",Graceland (09),9,23,21,6,2013,5,4,0
12037477174,107735426@N07,45.717944,4.894019,,DSC03575,54,19,25,7,2013,1,4,0
4319436154,36525065@N02,45.778819,4.878755,"show,music,concert,live,roots,sing,singer,reggae,musique,chant,saintetienne,chanteur,hallc,jahgaïa",Jah-Gaïa,56,8,31,1,2010,5,4,0
35525726022,83294602@N03,45.7653,4.982085,"lyon,stade,foot,lumière,parc,ol,décinescharpieu",IMG_0268-HDR,56,10,20,12,2016,3,0,5
9805384025,101490213@N04,45.764439,4.836494,"street,city,red,urban,blackandwhite,bw,white,black,france,color,monochrome,canon,cutout,town,blackwhite,europe,lyon,noiretblanc,streetphotography,rhône,nb,69,rue,et,sreet,blanc,couleur,ville,rhone,urbanlife,rhonealpes,photoderue,rhônealpes,blackwhitephotos,photosderue,alpesrhonealpesrhônealpeslyonlyon69francerhônecityeuropeurbanbwblackandwhitenbnoir,urbanlifecandid","Lyon, tête à tête",2,15,20,5,2013,5,4,0
11211933644,89997833@N08,45.733355,4.965272,,IMG_0393,8,14,30,11,2013,1,0,0
6968954048,43719536@N02,45.753514,4.831967,,A Ok 63 5739 0196,57,16,24,4,2012,5,4,0
38544917192,21940155@N03,45.763838,4.840838,,Coucher de soleil.lyon,26,17,21,11,2017,5,4,0
8443741855,63658449@N08,45.780708,4.864604,"france,lyon,rhônealps,conventationoftattooslyon,créditphotosjonathantmare","Lyon Convention, Tattoos and piercings",12,9,3,2,2013,5,4,0
6150421263,50747978@N04,45.762792,4.852883,"bw,lyon,nb,vélo,sadbikes,partdieu,deruelle",Lyon .. Deruelle ...,43,17,5,9,2006,5,4,0
6076152354,40936370@N00,45.837448,4.826248,"portrait,streetart,france,art,mystery,museum,painting,rawart,outsiderart,chaos,symbol,goin,contemporaryart,secret,911,explosion,taz,eros,container,event,vision,freemasonry,emergence,hallucination,ddc,sanctuary,mystic,spectre,apparition,cyberpunk,landart,manifestation,pmd,alchemy,modernsculpture,prophecy,999,endoftheworld,epiphany,éclosion,curator,psychosis,dadaisme,theophany,materiaprima,épiphanie,nutriscoetextinguo,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,lukaszpira,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,onirisme,postapocalyptique,maisondartiste,artistshouses,actingperformance,johannaconstantine,borderlinebiennale,blackswantheory,satomizpira,lespritdelasalamandre,danielromani,noprogramnopressnomoney,survivetheapocalypse,servergroup,bodyhacktivism,lakonik,cocokatsura,kiyotakatsurisaki","Borderline Biennale 2011 - Japan Apocalypse, Coco Katsura acting performance IMG_1612",1,17,20,8,2011,0,3,0
7432227218,37290448@N04,45.771411,4.831516,"street,city,white,streetart,france,cute,art,wall,cat,french,graffiti,sticker,chat,lyon,creative,kitty,commons,cc,creativecommons,blanc,ville,lyons",Cat,3,11,6,6,2012,5,4,0
34425335894,39415781@N06,45.756348,4.840613,"france,burgundy,bourgogne,lyon,auvergnerhônealpes,metropolisoflyon,rhonealpes,placeantoninjutard,tree,trees,roadsign,sign,quaivictoraugagneur,pontdelaguillotière,coursgambetta","Place Antonin Jutard, Lyon - road sign",45,19,4,6,2017,5,4,0
17187145937,51768160@N05,45.751505,4.827075,,IMG_0846,11,17,6,5,2015,5,4,0
8922234829,59533466@N08,45.771654,4.831624,,festival de la grande cote,43,18,1,6,2013,5,4,0
14372108803,36917484@N00,45.779214,4.805079,"square,squareformat,iphoneography,instagramapp,uploaded:by=instagram",Vive la #france!,35,17,5,6,2014,0,4,0
11223467825,89512349@N00,45.748766,4.828566,,"Lyon, France",1,13,30,11,2013,5,4,0
12035850385,29105729@N07,45.745044,4.87138,"lyon,fêtedeslumières",IMG_3063_DxO,37,20,7,12,2013,5,4,0
7798675254,17089358@N00,45.758086,4.834272,,DSC02839,37,17,16,8,2012,5,4,0
27825634757,154650255@N03,45.757669,4.832761,"lyon,auvergnerhônealpes,frankreich,fra","Lyon, Place Bellecour, hinten  Notre-Dame de Fourvière (19.)",2,12,5,6,2018,5,4,0
38941429340,113391938@N03,45.78413,4.853347,,,15,15,11,3,2018,5,4,0
27002926846,90493526@N00,45.771511,4.833608,"streetart,france,wall,europe,lyon,installation,mur,diamant,croixrousse,lediamantaire","Wall installation by Le Diamantaire [Lyon, France]",9,17,9,5,2016,5,4,0
4094404335,62051585@N00,45.743895,4.879773,,Brune,17,10,11,11,2009,5,4,0
5789864128,25602037@N08,45.741517,4.823427,"lyon,2011,nuits,sonores,hipstamatic",Deco 2,50,1,2,6,2011,5,4,0
6165475231,40936370@N00,45.837448,4.826248,"portrait,streetart,france,art,mystery,museum,painting,photography,photo,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,explosion,taz,eros,container,identity,event,vision,freemasonry,emergence,hallucination,identité,ddc,sanctuary,mystic,apparition,cyberpunk,landart,manifestation,pmd,alchemy,modernsculpture,prophecy,999,endoftheworld,epiphany,éclosion,curator,psychosis,evenement,dadaisme,theophany,épiphanie,nutriscoetextinguo,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,psychose,lukaszpira,abodeofchaos,facteurcheval,palaisideal,onirisme,postapocalyptique,maisondartiste,artistshouses,090909,actingperformance,borderlinebiennale,gesamtkuntwerk,lespritdelasalamandre,noprogramnopressnomoney,survivetheapocalypse,servergroup,bodyhacktivism,photokaos",Photokaos - Thème : L'Histoire de l'Oeil - Borderline Biennale 2011 Image_00104,40,12,20,9,2011,0,3,0
23662849133,86250667@N08,45.764463,4.810333,"architecture,lyon,tombe,cimetière","2015-11-08 - Lyon, Cimetière de Loyasse (206), Riolz",39,16,8,11,2015,0,4,0
8277880047,66199342@N00,45.760697,4.828405,"luz,noche,lyon,iluminación,lauramarcelaarias,fdl2012",What if?,8,19,9,12,2012,5,4,0
13968707952,83294602@N03,45.773113,4.836441,"urban,lyon,course,trail,pieds,1er",IMG_0777,51,10,13,4,2014,5,4,0
34981637310,39415781@N06,45.759746,4.840066,"lyon,france,burgundy,bourgogne,auvergnerhônealpes,metropolisoflyon,rhonealpes,tree,trees,pontwilson,riverrhône,lerhône,wilsonbridgelyon,wilsonbridge,clauzel,quaivictoraugagneur,ruechildebert,quaijulescourmont,pontlafayette,boat,ayersrockboat,flag,australianflag,australiaflag,unescoclassifiedplace,unesco,worldheritagesite,unescoworldheritagesite",River Rhône from the Pont Wilson in Lyon - Ayers Rock Boat,40,10,4,6,2017,5,4,0
6140223972,40936370@N00,45.837448,4.826248,"portrait,streetart,france,art,mystery,museum,painting,photography,photo,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,explosion,taz,eros,container,identity,event,vision,freemasonry,emergence,hallucination,identité,ddc,sanctuary,mystic,apparition,cyberpunk,landart,manifestation,pmd,alchemy,modernsculpture,prophecy,999,endoftheworld,epiphany,éclosion,curator,psychosis,evenement,dadaisme,theophany,épiphanie,nutriscoetextinguo,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,psychose,lukaszpira,abodeofchaos,facteurcheval,palaisideal,onirisme,postapocalyptique,maisondartiste,artistshouses,090909,actingperformance,borderlinebiennale,gesamtkuntwerk,lespritdelasalamandre,noprogramnopressnomoney,survivetheapocalypse,servergroup,bodyhacktivism,photokaos",Photokaos - Thème : Les Cavaliers de l'Apocalypse - Borderline Biennale 2011  Image_00239,39,13,12,9,2011,0,3,0
49000394118,28577026@N02,45.797772,4.851686,,2019-10-17 10-21 Lyon 004 Le Mur des Canuts,53,19,17,10,2019,0,4,0
31077712134,66864726@N04,45.732276,4.818191,"bodsi,lyon,muséedesconfluence",,2,21,23,12,2016,5,4,0
25487634657,129231073@N06,45.73703,4.815037,"lyon,lyons,france,rhône,rhônealpes,december2017,lione,francia,frança,frankrijk,frankreich,frankrig,frankrike,francja,francie,biennale,biennaledelyon,art,artwork,artcontemporain,contemporaryart,exhibition,exposition,expo,mondesflottants,14ebiennaledelyon,lyonbiennal,biennal,lasucrière,sucrière,exhibitioncenter»centre,dexpositionart,galleryexhibition,hallconcert,hallgalerie,dartsalle,de,concertsalle,dexposition,confluence,entrepôt,warehouse,davidmedalla,medalla",14e Biennale de Lyon: Mondes Flottants 2017,53,12,29,12,2017,5,4,0
18983577570,133755247@N06,45.765605,4.849185,,Réunion Bénévole 2015 06 25 (111),11,20,25,6,2015,5,4,0
23859792905,92877887@N00,45.768197,4.836238,"france,20140530lyon","2014-05-30 -- Lyon, France",56,9,30,5,2014,5,4,0
27183665248,49715415@N06,45.777752,4.856761,,IMG_8877,59,12,26,10,2017,5,4,0
12036421744,107735426@N07,45.718711,4.894155,,DSC02617,9,16,20,7,2013,1,4,0
23417347845,12070636@N02,45.749561,4.873741,,Urba,0,16,26,11,2015,5,4,0
29910049822,144798350@N05,45.743942,4.807527,"lyon,incendie",,25,16,9,3,2008,5,4,0
4259784607,25473605@N00,45.748833,4.826833,,Héctor,59,21,18,12,2009,5,4,0
6166031208,40936370@N00,45.837448,4.826248,"portrait,streetart,france,art,mystery,museum,painting,photography,photo,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,explosion,taz,eros,container,identity,event,vision,freemasonry,emergence,hallucination,identité,ddc,sanctuary,mystic,apparition,cyberpunk,landart,manifestation,pmd,alchemy,modernsculpture,prophecy,999,endoftheworld,epiphany,éclosion,curator,psychosis,evenement,dadaisme,theophany,épiphanie,nutriscoetextinguo,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,psychose,lukaszpira,abodeofchaos,facteurcheval,palaisideal,onirisme,postapocalyptique,maisondartiste,artistshouses,090909,actingperformance,borderlinebiennale,gesamtkuntwerk,lespritdelasalamandre,noprogramnopressnomoney,survivetheapocalypse,servergroup,bodyhacktivism,photokaos",Photokaos - Thème : L'Histoire de l'Oeil - Borderline Biennale 2011 Image_00068,47,12,20,9,2011,0,3,0
46888718395,83294602@N03,45.731812,4.830894,"lyon,7ème,streetart,street,art,graffiti,peinture,festival,international,fraïche",IMG_8740,43,10,8,5,2019,5,4,0
33215634033,40936370@N00,45.837222,4.827222,"abodeofchaos,chaos,lespritdelasalamandre,salamanderspirit,demeureduchaos,thierryehrmann,ddc,999,groupeserveur,taz,organmuseum,servergroup,facteurcheval,palaisideal,sanctuaire,sanctuary,artprice,saintromainaumontdor,portrait,painting,peinture,france,museum,sculpture,architecture,maisondartiste,art,artistshouses,streetart,sculpturemoderne,modernsculpture,secret,alchimie,alchemy,landart,artbrut,artsingulier,rawart,symbol,911,contemporaryart,apocalypse,postapocalyptique,cyberpunk,graffiti,vanitas,ruins,prophecy,prophétie,container,dadaisme,outsiderart,mystery,francmaconnerie,freemasonry,endoftheworld,devastation,worldwar,anarchy,groundzero,blackswantheory,destroy,bombing,geopolitique,crashculture,gesamtkuntwerk,visionaryarchitecture","Regard de thierry Ehrmann, auteur de la Demeure du Chaos / Abode of Chaos",31,11,14,4,2017,0,3,0
8559529736,94019683@N03,45.770366,4.825798,"francefrance,lyonlyon,tkkim,denisbortek,festivalecransmixtes",Vernissage_030,7,9,23,2,2013,5,4,0
29469757530,15917364@N02,45.762043,4.832811,"lyon,rhone,bar,café,restaurant,pinup,interieur,telephone,portable,olympus,em5",Le bel indifférent,55,16,13,9,2016,5,4,0
35601958753,140968782@N04,45.734619,4.813825,"lyons,france,robjoiner",12039 Lyons,42,12,19,7,2017,5,4,0
30455622486,23723681@N05,45.784166,4.8525,,20161022_131712,17,13,22,10,2016,5,4,0
6173881863,34879782@N00,45.731344,4.734613,,IMG18167.jpg,39,17,2,7,2011,4,1,1
4849737529,49630385@N07,45.763002,4.821689,"lyon,14,nicolas,fête,amateur,juillet,nationale,rhone,ain,photographe,fourvière,feuxdartifices,69005,massé",DSC_0013,36,21,14,7,2010,5,4,0
9193262581,26046024@N06,45.762219,4.827047,"sky,plant,france,flower,window,lyon,balcony,courtyard,telephoto,railing,1020mm,hdr,traboule,sigma1020mm,canoneos7d",Traboule de Lyon,22,13,2,6,2013,5,4,0
34808897815,48551155@N05,45.732983,4.818093,"bridge,brücke,europe,fleuve,france,incity,lyon,muséedesconfluences,places,pont,rhône,river,tour,tower",Vue du musée des Confluences,12,23,20,5,2017,5,4,0
8999495644,90493526@N00,45.768997,4.829322,"streetart,france,pasteup,collage,paper,europe,lyon,wheatpaste,pasted,croixrousse,wheatpaper","Pasted paper [Lyon, France]",32,16,21,5,2013,5,4,0
28043989325,76235854@N02,45.668462,4.925754,"square,squareformat,charmes,iphoneography,instagramapp,uploaded:by=instagram",#moi #champ #blé #lyon #france #today #nice #fleur #rose #instagram,24,22,2,7,2016,1,5,0
26237136361,94483598@N08,45.766647,4.833587,"france,europe,lyon,rhône,exposition,69,muséedesbeauxarts,derembrandtauselfie","Expo ""De Rembrandt au Selfie""",12,13,7,4,2016,5,4,0
23694421523,92686536@N00,45.766686,4.87942,"france,lyon,kodak,tmax,olympus,trip35,villeurbanne,aistobasbistoc,lequartierdesgratteciel",080831_lyon_0108_TRIP35,0,0,31,8,2008,5,4,0
36141657912,115842233@N04,45.732636,4.820401,"dusk,light,lighttrails,urban,bluehour,tramway,confluence,city,france,europe,europa",Lyon - France CH3A9877,7,21,31,7,2017,5,4,0
9904398474,48551155@N05,45.758478,4.83145,"france,europe,place,lyon,places,roller,kyan,slalom,bellecour,lugdunum",Freestyle Slalom,45,14,22,9,2013,5,4,0
30861006674,61591695@N07,45.728022,4.815552,"aquarium,lyon","T'as de beaux yeux, tu sais?",43,15,31,8,2012,5,4,0
6357516505,44127488@N00,45.762,4.833166,"cameraphone,france,geotagged,lyon,teamlife,waltergoix,people:fn=waltergoix,address:country=france,address:city=lyon,geo:lat=45762,geo:lon=483316666667,address:street=rueferrandière2",Plateau Avalanche!!!,35,21,17,11,2011,5,4,0
27218196818,33034942@N04,45.762515,4.835625,"2017,69,8,8decembre,decembre,fete,fetedeslumieres,lumiere,lumieres,lyon,rue",_PHM5849,25,22,9,12,2017,5,4,0
14419824875,36521982811@N01,45.759711,4.819704,"square,squareformat,rise,iphoneography,instagramapp,uploaded:by=instagram",What you know about performing in an antique Roman Amphitheatre in Lyon! #jarringeffects #nuitsdefourviere #ctfx,6,16,14,6,2014,5,4,0
7663417322,66035423@N02,45.773839,4.856375,"lyon,parcdelatêtedor",P1010883,23,14,28,7,2012,5,4,0
15461755532,128434360@N04,45.76756,4.833383,"lyon,nuit,couleur,spectacle,fetedeslumieres,2013",IMG_7588,48,23,7,12,2013,5,4,0
8468606688,57004829@N03,45.784855,4.85423,"france,architecture,lyon,architect,renzopiano,architecte,contemporaryarchitecture,rhônealpes,citéinternationale,architecturecontemporaine","Cité Internationale, Lyon 6e",29,11,9,2,2013,5,4,0
8214609753,30127508@N04,45.783211,4.854683,"camera,bw,woman,france,girl,lady,de,la,photographer,lyon,linda,dor,parc,tête,rhonealpes",Linda,37,14,15,11,2012,5,4,0
8888796709,76187282@N00,45.744407,4.843811,"street,winter,lines,bicycle,graphic,lyon,plongée,uphigh,velov,berthelot",From the balcony,3,17,10,12,2011,5,4,0
15331352563,110771402@N02,45.767552,4.829671,"nightphotography,light,france,beautiful,night,french,photography,nice,niceshot,lyon,dream,photograph,festivaloflights,hdr,rhones,vieuxlyon,presquile,placestovisit,fêtesdeslumières,rhonesalpes,hdratnight,quaisaintvincent,passerellesaintvincent,bertrandbesnard,lyoncityoflights,beautifullightatnight",Passerelle Saint Vincent by night,33,0,5,12,2014,5,4,0
17546065393,91074980@N07,45.831691,4.848697,,DSC09639,5,14,1,6,2014,0,3,0
8648128333,92391460@N05,45.761419,4.855972,"sansflash,hipstamatic,filmfloat,objectifrobotoglitter",Centre commercial Part Dieu Lyon,23,16,14,4,2013,5,4,0
